frame,rtt_ms,ts_ns
5814,0.0003,687032509334900
5815,0.0003,687032509337800
5816,0.0003,687032509340700
5817,0.0003,687032509343600
5818,0.0003,687032509346500
5819,0.0068,687032529191700
5820,0.0006,687032529217200
5821,0.0003,687032529226400
5822,0.0003,687032529229500
5823,0.0003,687032529232600
5824,0.0003,687032529235600
5825,0.0002,687032529238600
5826,0.0003,687032529241600
5827,0.0003,687032529244600
5828,0.0003,687032529247500
5829,0.0003,687032529250300
5830,0.0074,687032559109200
5831,0.0005,687032559134000
5832,0.0003,687032559138100
5833,0.0003,687032559143800
5834,0.0002,687032559147100
5835,0.0003,687032559150300
5836,0.0003,687032559153300
5837,0.0003,687032559156300
5838,0.0003,687032559169800
5839,0.0003,687032559172800
5840,0.0004,687032559175800
5841,0.0065,687032588701000
5842,0.0005,687032588722200
5843,0.0004,687032588726500
5844,0.0003,687032588730000
5845,0.0003,687032588732900
5846,0.0003,687032588735900
5847,0.0002,687032588739100
5848,0.0003,687032588742100
5849,0.0004,687032588751000
5850,0.0003,687032588754300
5851,0.0003,687032588757300
5852,0.005,687032608703400
5853,0.0006,687032608720500
5854,0.0004,687032608724600
5855,0.0003,687032608727800
5856,0.0003,687032608731200
5857,0.0004,687032608734200
5858,0.0003,687032608737400
5859,0.0004,687032608740700
5860,0.0003,687032608744100
5861,0.0003,687032608747200
5862,0.0003,687032608750300
5863,0.0062,687032639151300
5864,0.0005,687032639171100
5865,0.0003,687032639175100
5866,0.0003,687032639178300
5867,0.0005,687032639292800
5868,0.0003,687032639297100
5869,0.0003,687032639300200
5870,0.0003,687032639303200
5871,0.0003,687032639306100
5872,0.0002,687032639309300
5873,0.0004,687032639316900
5874,0.0069,687032668574400
5875,0.0006,687032668596500
5876,0.0003,687032668601000
5877,0.0002,687032668604200
5878,0.0002,687032668607400
5879,0.0003,687032668610400
5880,0.0003,687032668613500
5881,0.0003,687032668616500
5882,0.0003,687032668619400
5883,0.0002,687032668622500
5884,0.0003,687032668629300
5885,0.0061,687032698603000
5886,0.0005,687032698622500
5887,0.0003,687032698626500
5888,0.0003,687032698629800
5889,0.0003,687032698642000
5890,0.0004,687032698645300
5891,0.0003,687032698653700
5892,0.0004,687032698656800
5893,0.0003,687032698660000
5894,0.0002,687032698663200
5895,0.0004,687032698666300
5896,0.0068,687032728915900
5897,0.0005,687032728937400
5898,0.0004,687032728941200
5899,0.0003,687032728944700
5900,0.0003,687032728947800
5901,0.0004,687032728950700
5902,0.0003,687032728953800
5903,0.0003,687032728956800
5904,0.0003,687032728959700
5905,0.0003,687032728962700
5906,0.0003,687032728965800
5907,0.0074,687032749200900
5908,0.0005,687032749223400
5909,0.0004,687032749227300
5910,0.0003,687032749230700
5911,0.0003,687032749233700
5912,0.0003,687032749236700
5913,0.0003,687032749239600
5914,0.0003,687032749242500
5915,0.0003,687032749245300
5916,0.0003,687032749251500
5917,0.0003,687032749254600
5918,0.0068,687032778621400
5919,0.0005,687032778643600
5920,0.0003,687032778647600
5921,0.0003,687032778650900
5922,0.0004,687032778654000
5923,0.0003,687032778657000
5924,0.0003,687032778659900
5925,0.0003,687032778662800
5926,0.0003,687032778665700
5927,0.0003,687032778668700
5928,0.0003,687032778671600
5929,0.007,687032809006100
5930,0.0004,687032809028800
5931,0.0004,687032809037100
5932,0.0004,687032809040400
5933,0.0003,687032809043500
5934,0.0003,687032809047700
5935,0.0003,687032809050800
5936,0.0003,687032809053900
5937,0.0003,687032809056900
5938,0.0003,687032809059900
5939,0.0003,687032809063100
5940,0.007,687032829113500
5941,0.0007,687032829135900
5942,0.0003,687032829139600
5943,0.0003,687032829143100
5944,0.0003,687032829146300
5945,0.0003,687032829149400
5946,0.0003,687032829152400
5947,0.0003,687032829155300
5948,0.0003,687032829162200
5949,0.0003,687032829165200
5950,0.0003,687032829168100
5951,0.0065,687032858614200
5952,0.0007,687032858635000
5953,0.0003,687032858639100
5954,0.0003,687032858642400
5955,0.0004,687032858645400
5956,0.0003,687032858648400
5957,0.0002,687032858651300
5958,0.0003,687032858654500
5959,0.0003,687032858657400
5960,0.0003,687032858660300
5961,0.0003,687032858663200
5962,0.0067,687032888773600
5963,0.0006,687032888794800
5964,0.0003,687032888799000
5965,0.0004,687032888802300
5966,0.0003,687032888805500
5967,0.0003,687032888808500
5968,0.0003,687032888811400
5969,0.0003,687032888814400
5970,0.0003,687032888817300
5971,0.0004,687032888820200
5972,0.0003,687032888823300
5973,0.0068,687032918706900
5974,0.0005,687032918729400
5975,0.0003,687032918733400
5976,0.0003,687032918736800
5977,0.0003,687032918744900
5978,0.0003,687032918747900
5979,0.0003,687032918753100
5980,0.0003,687032918756200
5981,0.0003,687032918759100
5982,0.0004,687032918762000
5983,0.0006,687032918781400
5984,0.0085,687032938966100
5985,0.0006,687032938991300
5986,0.0003,687032938995400
5987,0.0004,687032938998600
5988,0.0003,687032939002000
5989,0.0003,687032939005100
5990,0.0004,687032939008100
5991,0.0003,687032939011200
5992,0.0003,687032939014200
5993,0.0004,687032939017300
5994,0.0003,687032939020300
5995,0.0071,687032968877900
5996,0.0006,687032968900100
5997,0.0003,687032968904400
5998,0.0003,687032968907700
5999,0.0004,687032968910800
6000,0.0003,687032968913900
6001,0.0003,687032968916900
6002,0.0003,687032968919900
6003,0.0003,687032968922900
6004,0.0003,687032968925900
6005,0.0003,687032968928900
6006,0.0064,687032995199700
6007,0.0005,687032995221800
6008,0.0004,687032995225900
6009,0.0003,687032995229100
6010,0.0003,687032995232300
6011,0.0003,687032995238200
6012,0.0003,687032995241300
6013,0.0003,687032995244300
6014,0.0003,687032995247300
6015,0.0002,687032995250200
6016,0.0003,687032995253300
6017,0.0068,687033029101900
6018,0.0006,687033029124400
6019,0.0004,687033029132900
6020,0.0003,687033029136300
6021,0.0002,687033029139500
6022,0.0003,687033029142600
6023,0.0003,687033029145600
6024,0.0003,687033029148500
6025,0.0002,687033029151400
6026,0.0003,687033029154300
6027,0.0003,687033029157300
6028,0.0075,687033048911400
6029,0.0007,687033048935200
6030,0.0003,687033048939900
6031,0.0003,687033048943400
6032,0.0003,687033048946500
6033,0.0003,687033048949700
6034,0.0002,687033048952700
6035,0.0003,687033048955800
6036,0.0003,687033048958800
6037,0.0003,687033048961700
6038,0.0003,687033048964600
6039,0.0073,687033078685900
6040,0.0004,687033078710100
6041,0.0003,687033078714000
6042,0.0004,687033078717300
6043,0.0003,687033078723900
6044,0.0004,687033078727700
6045,0.0003,687033078731400
6046,0.0004,687033078734800
6047,0.0004,687033078738300
6048,0.0004,687033078741900
6049,0.0004,687033078745300
6050,0.007,687033109198300
6051,0.0006,687033109219500
6052,0.0003,687033109223600
6053,0.0003,687033109226800
6054,0.0004,687033109230100
6055,0.0003,687033109233200
6056,0.0003,687033109236200
6057,0.0003,687033109239100
6058,0.0002,687033109247700
6059,0.0003,687033109250800
6060,0.0003,687033109253800
6061,0.0256,687033138728000
6062,0.0007,687033138771300
6063,0.0003,687033138775600
6064,0.0003,687033138778800
6065,0.0003,687033138781900
6066,0.0003,687033138784800
6067,0.0003,687033138787700
6068,0.0003,687033138790700
6069,0.0003,687033138793500
6070,0.0003,687033138796400
6071,0.0003,687033138799200
6072,0.0066,687033169134400
6073,0.0006,687033169156700
6074,0.0003,687033169160700
6075,0.0003,687033169166200
6076,0.0003,687033169169300
6077,0.0003,687033169172300
6078,0.0003,687033169175300
6079,0.0003,687033169178100
6080,0.0003,687033169181000
6081,0.0003,687033169184000
6082,0.0003,687033169187300
6083,0.0059,687033188608100
6084,0.0008,687033188631900
6085,0.0004,687033188636700
6086,0.0003,687033188639900
6087,0.0003,687033188643000
6088,0.0003,687033188646000
6089,0.0003,687033188649000
6090,0.0003,687033188652000
6091,0.0003,687033188654900
6092,0.0003,687033188657700
6093,0.0003,687033188660500
6094,0.007,687033219017400
6095,0.0006,687033219039700
6096,0.0003,687033219043800
6097,0.0003,687033219046800
6098,0.0003,687033219049800
6099,0.0003,687033219052700
6100,0.0003,687033219055600
6101,0.0003,687033219059000
6102,0.0003,687033219062000
6103,0.0003,687033219065000
6104,0.0003,687033219072600
6105,0.0061,687033244295900
6106,0.0005,687033244320800
6107,0.0003,687033244324900
6108,0.0003,687033244328100
6109,0.0003,687033244331100
6110,0.0003,687033244334000
6111,0.0003,687033244336900
6112,0.0003,687033244339900
6113,0.0003,687033244342700
6114,0.0003,687033244345500
6115,0.0002,687033244348400
6116,0.0068,687033279278400
6117,0.0007,687033279301700
6118,0.0004,687033279305700
6119,0.0003,687033279308900
6120,0.0003,687033279311900
6121,0.0002,687033279315000
6122,0.0003,687033279322000
6123,0.0002,687033279325100
6124,0.0003,687033279327900
6125,0.0003,687033279330900
6126,0.0003,687033279333800
6127,0.0063,687033299179400
6128,0.0006,687033299201400
6129,0.0003,687033299205600
6130,0.0003,687033299208900
6131,0.0003,687033299212000
6132,0.0003,687033299214900
6133,0.0003,687033299217800
6134,0.0003,687033299220700
6135,0.0003,687033299223700
6136,0.0003,687033299228100
6137,0.0003,687033299231100
6138,0.0063,687033328884700
6139,0.0005,687033328905300
6140,0.0003,687033328909300
6141,0.0003,687033328912500
6142,0.0003,687033328915500
6143,0.0003,687033328918400
6144,0.0003,687033328921600
6145,0.0004,687033328924700
6146,0.0003,687033328927900
6147,0.0003,687033328932300
6148,0.0003,687033328935400
6149,0.0063,687033358479600
6150,0.0006,687033358505500
6151,0.0004,687033358509600
6152,0.0003,687033358512800
6153,0.0003,687033358515800
6154,0.0003,687033358518800
6155,0.0003,687033358521800
6156,0.0003,687033358524700
6157,0.0003,687033358527600
6158,0.0004,687033358530400
6159,0.0003,687033358533400
6160,0.0067,687033378829100
6161,0.0005,687033378851000
6162,0.0003,687033378855000
6163,0.0003,687033378858200
6164,0.0003,687033378861200
6165,0.0003,687033378864400
6166,0.0003,687033378867400
6167,0.0003,687033378870300
6168,0.0003,687033378873200
6169,0.0003,687033378876100
6170,0.0003,687033378883800
6171,0.0063,687033409137000
6172,0.0007,687033409158200
6173,0.0004,687033409162600
6174,0.0003,687033409165900
6175,0.0004,687033409168900
6176,0.0003,687033409172000
6177,0.0003,687033409174900
6178,0.0002,687033409177900
6179,0.0003,687033409181000
6180,0.0003,687033409184200
6181,0.0003,687033409187100
6182,0.0072,687033438766700
6183,0.0005,687033438790800
6184,0.0003,687033438795000
6185,0.0003,687033438798200
6186,0.0003,687033438805300
6187,0.0003,687033438808400
6188,0.0003,687033438811400
6189,0.0004,687033438819600
6190,0.0004,687033438822800
6191,0.0003,687033438825800
6192,0.0003,687033438828800
6193,0.0194,687033468987300
6194,0.0007,687033469024000
6195,0.0003,687033469028600
6196,0.0003,687033469031900
6197,0.0002,687033469035100
6198,0.0003,687033469038200
6199,0.0004,687033469041100
6200,0.0003,687033469044300
6201,0.0003,687033469047400
6202,0.0004,687033469050800
6203,0.0003,687033469053900
6204,0.0081,687033498875100
6205,0.0007,687033498900500
6206,0.0004,687033498904400
6207,0.0004,687033498907900
6208,0.0003,687033498911300
6209,0.0003,687033498914400
6210,0.0002,687033498917500
6211,0.0003,687033498920600
6212,0.0003,687033498923600
6213,0.0003,687033498926500
6214,0.0003,687033498929600
6215,0.0061,687033519106100
6216,0.0005,687033519127100
6217,0.0003,687033519131100
6218,0.0003,687033519134200
6219,0.0003,687033519137200
6220,0.0003,687033519140400
6221,0.0003,687033519143500
6222,0.0003,687033519146400
6223,0.0003,687033519149300
6224,0.0003,687033519152100
6225,0.0002,687033519155100
6226,0.0062,687033548697100
6227,0.0005,687033548718000
6228,0.0003,687033548722200
6229,0.0003,687033548725300
6230,0.0003,687033548728400
6231,0.0003,687033548731500
6232,0.0003,687033548734400
6233,0.0003,687033548737500
6234,0.0003,687033548740400
6235,0.0003,687033548743400
6236,0.0003,687033548746300
6237,0.0069,687033578820600
6238,0.0006,687033578841900
6239,0.0004,687033578846100
6240,0.0003,687033578849400
6241,0.0003,687033578852500
6242,0.0003,687033578855800
6243,0.0003,687033578858800
6244,0.0003,687033578861800
6245,0.0003,687033578864900
6246,0.0003,687033578868000
6247,0.0003,687033578871000
6248,0.0058,687033599192300
6249,0.0006,687033599212000
6250,0.0003,687033599216500
6251,0.0003,687033599220100
6252,0.0003,687033599223100
6253,0.0003,687033599226100
6254,0.0003,687033599229200
6255,0.0003,687033599232200
6256,0.0003,687033599235100
6257,0.0003,687033599238000
6258,0.0003,687033599241000
6259,0.0068,687033628854700
6260,0.0006,687033628877700
6261,0.0003,687033628881600
6262,0.0003,687033628884800
6263,0.0002,687033628887800
6264,0.0003,687033628891000
6265,0.0003,687033628894200
6266,0.0003,687033628897100
6267,0.0003,687033628900100
6268,0.0003,687033628903100
6269,0.0003,687033628906000
6270,0.0124,687033658695100
6271,0.0006,687033658724900
6272,0.0003,687033658729300
6273,0.0003,687033658732400
6274,0.0003,687033658735700
6275,0.0003,687033658738700
6276,0.0002,687033658741700
6277,0.0004,687033658744800
6278,0.0003,687033658747700
6279,0.0003,687033658750600
6280,0.0003,687033658753400
6281,0.0073,687033689040600
6282,0.0006,687033689062900
6283,0.0003,687033689067200
6284,0.0003,687033689070600
6285,0.0003,687033689073700
6286,0.0003,687033689076900
6287,0.0003,687033689079900
6288,0.0003,687033689082900
6289,0.0003,687033689085800
6290,0.0003,687033689088700
6291,0.0002,687033689091600
6292,0.0068,687033709146700
6293,0.0006,687033709172400
6294,0.0004,687033709176300
6295,0.0002,687033709179800
6296,0.0003,687033709183000
6297,0.0003,687033709186300
6298,0.0003,687033709189200
6299,0.0003,687033709192200
6300,0.0003,687033709195200
6301,0.0003,687033709198200
6302,0.0003,687033709201100
6303,0.0066,687033738817700
6304,0.0006,687033738839600
6305,0.0004,687033738843900
6306,0.0003,687033738847800
6307,0.0003,687033738851300
6308,0.0003,687033738854800
6309,0.0003,687033738858500
6310,0.0003,687033738861800
6311,0.0003,687033738865100
6312,0.0003,687033738868400
6313,0.0003,687033738872100
6314,0.0071,687033769062800
6315,0.0006,687033769084700
6316,0.0003,687033769088900
6317,0.0003,687033769092200
6318,0.0004,687033769095100
6319,0.0003,687033769098100
6320,0.0003,687033769101100
6321,0.0003,687033769104100
6322,0.0003,687033769107000
6323,0.0003,687033769110000
6324,0.0002,687033769112900
6325,0.0067,687033798663500
6326,0.0006,687033798685900
6327,0.0004,687033798689900
6328,0.0003,687033798693200
6329,0.0003,687033798697000
6330,0.0003,687033798700000
6331,0.0003,687033798703000
6332,0.0002,687033798710500
6333,0.0004,687033798713800
6334,0.0003,687033798717100
6335,0.0003,687033798720000
6336,0.0066,687033818786800
6337,0.0006,687033818808300
6338,0.0004,687033818812400
6339,0.0003,687033818815900
6340,0.0003,687033818819100
6341,0.0003,687033818822300
6342,0.0003,687033818825300
6343,0.0003,687033818828400
6344,0.0002,687033818831500
6345,0.0003,687033818834700
6346,0.0003,687033818837800
6347,0.0067,687033848823200
6348,0.0006,687033848845300
6349,0.0003,687033848849300
6350,0.0003,687033848852600
6351,0.0003,687033848855700
6352,0.0003,687033848858600
6353,0.0003,687033848861600
6354,0.0003,687033848864600
6355,0.0003,687033848867600
6356,0.0003,687033848870500
6357,0.0002,687033848873400
6358,0.0062,687033879042900
6359,0.0007,687033879070400
6360,0.0004,687033879074900
6361,0.0003,687033879078200
6362,0.0003,687033879081500
6363,0.0003,687033879084600
6364,0.0003,687033879087500
6365,0.0003,687033879090400
6366,0.0003,687033879093400
6367,0.0003,687033879096400
6368,0.0003,687033879099300
6369,0.0068,687033908530300
6370,0.0007,687033908552700
6371,0.0003,687033908556900
6372,0.0003,687033908560200
6373,0.0003,687033908563300
6374,0.0003,687033908566300
6375,0.0004,687033908569300
6376,0.0003,687033908572400
6377,0.0003,687033908580100
6378,0.0003,687033908583100
6379,0.0003,687033908586200
6380,0.0069,687033928772400
6381,0.0006,687033928794700
6382,0.0003,687033928798900
6383,0.0003,687033928802200
6384,0.0003,687033928805300
6385,0.0003,687033928808600
6386,0.0003,687033928811600
6387,0.0003,687033928814600
6388,0.0004,687033928817600
6389,0.0003,687033928820700
6390,0.0003,687033928823700
6391,0.0071,687033958959400
6392,0.0006,687033958981700
6393,0.0003,687033958985900
6394,0.0003,687033958989500
6395,0.0003,687033958992600
6396,0.0003,687033958995700
6397,0.0003,687033958999200
6398,0.0003,687033959002300
6399,0.0003,687033959005500
6400,0.0003,687033959008500
6401,0.0003,687033959016000
6402,0.0063,687033989166500
6403,0.0006,687033989187500
6404,0.0003,687033989191600
6405,0.0003,687033989194700
6406,0.0003,687033989197700
6407,0.0002,687033989200600
6408,0.0002,687033989203600
6409,0.0003,687033989206600
6410,0.0003,687033989209800
6411,0.0003,687033989212700
6412,0.0003,687033989215600
6413,0.0071,687034018916500
6414,0.0005,687034018939200
6415,0.0003,687034018943200
6416,0.0002,687034018946600
6417,0.0003,687034018949800
6418,0.0003,687034018952800
6419,0.0003,687034018955700
6420,0.0003,687034018958700
6421,0.0003,687034018961600
6422,0.0002,687034018964600
6423,0.0003,687034018967500
6424,0.0065,687034049093300
6425,0.0005,687034049115200
6426,0.0003,687034049119200
6427,0.0003,687034049122300
6428,0.0004,687034049125400
6429,0.0004,687034049128500
6430,0.0003,687034049131500
6431,0.0003,687034049134500
6432,0.0003,687034049137500
6433,0.0003,687034049140400
6434,0.0003,687034049143500
6435,0.0063,687034068883000
6436,0.0005,687034068904000
6437,0.0004,687034068908000
6438,0.0003,687034068911400
6439,0.0003,687034068914500
6440,0.0004,687034068917500
6441,0.0003,687034068921000
6442,0.0003,687034068924100
6443,0.0003,687034068927100
6444,0.0003,687034068934000
6445,0.0003,687034068937000
6446,0.0075,687034098757900
6447,0.0005,687034098781500
6448,0.0003,687034098785500
6449,0.0003,687034098788700
6450,0.0003,687034098791800
6451,0.0003,687034098794700
6452,0.0003,687034098797600
6453,0.0003,687034098800500
6454,0.0002,687034098803500
6455,0.0003,687034098806500
6456,0.0003,687034098813500
6457,0.0065,687034129031100
6458,0.0006,687034129051800
6459,0.0003,687034129055800
6460,0.0004,687034129058900
6461,0.0003,687034129062000
6462,0.0003,687034129065200
6463,0.0003,687034129068300
6464,0.0003,687034129071200
6465,0.0003,687034129074100
6466,0.0003,687034129077000
6467,0.0003,687034129079900
6468,0.0079,687034148819400
6469,0.0007,687034148842600
6470,0.0003,687034148846800
6471,0.0003,687034148850000
6472,0.0003,687034148853000
6473,0.0003,687034148856000
6474,0.0003,687034148859000
6475,0.0003,687034148862200
6476,0.0003,687034148865000
6477,0.0003,687034148867900
6478,0.0003,687034148871000
6479,0.0068,687034179136700
6480,0.0007,687034179158400
6481,0.0004,687034179162600
6482,0.0004,687034179165800
6483,0.0003,687034179168900
6484,0.0003,687034179172000
6485,0.0003,687034179175000
6486,0.0004,687034179177900
6487,0.0008,687034179191900
6488,0.0003,687034179196800
6489,0.0003,687034179199800
6490,0.0074,687034208620500
6491,0.0005,687034208643200
6492,0.0004,687034208647200
6493,0.0003,687034208650600
6494,0.0003,687034208658000
6495,0.0003,687034208661000
6496,0.0003,687034208664000
6497,0.0003,687034208667000
6498,0.0003,687034208669900
6499,0.0003,687034208673000
6500,0.0003,687034208676100
6501,0.0066,687034239042700
6502,0.0006,687034239064100
6503,0.0004,687034239068200
6504,0.0003,687034239071400
6505,0.0003,687034239078000
6506,0.0003,687034239081200
6507,0.0003,687034239084100
6508,0.0002,687034239087200
6509,0.0003,687034239090400
6510,0.0003,687034239093300
6511,0.0004,687034239096200
6512,0.007,687034259103700
6513,0.0005,687034259130800
6514,0.0003,687034259135000
6515,0.0003,687034259138200
6516,0.0003,687034259141300
6517,0.0004,687034259144300
6518,0.0003,687034259147500
6519,0.0003,687034259154600
6520,0.0003,687034259157600
6521,0.0003,687034259160500
6522,0.0003,687034259163300
6523,0.0075,687034288715900
6524,0.0007,687034288740700
6525,0.0004,687034288745100
6526,0.0003,687034288748600
6527,0.0003,687034288751800
6528,0.0003,687034288754800
6529,0.0003,687034288762500
6530,0.0002,687034288765700
6531,0.0003,687034288768800
6532,0.0003,687034288771800
6533,0.0003,687034288774700
6534,0.0065,687034318836800
6535,0.0006,687034318858400
6536,0.0003,687034318862500
6537,0.0003,687034318865900
6538,0.0003,687034318869000
6539,0.0003,687034318871900
6540,0.0003,687034318874800
6541,0.0003,687034318877800
6542,0.0002,687034318880700
6543,0.0003,687034318883800
6544,0.0003,687034318886700
6545,0.006,687034348901300
6546,0.0006,687034348922300
6547,0.0004,687034348926600
6548,0.0003,687034348929900
6549,0.0003,687034348932900
6550,0.0003,687034348936100
6551,0.0003,687034348943200
6552,0.0003,687034348946300
6553,0.0003,687034348949300
6554,0.0003,687034348952300
6555,0.0003,687034348955200
6556,0.0068,687034368995000
6557,0.0006,687034369017700
6558,0.0004,687034369021800
6559,0.0004,687034369025000
6560,0.0003,687034369028100
6561,0.0003,687034369031200
6562,0.0003,687034369034100
6563,0.0003,687034369037100
6564,0.0003,687034369040000
6565,0.0003,687034369043000
6566,0.0003,687034369045900
6567,0.0083,687034398700500
6568,0.0007,687034398729900
6569,0.0004,687034398734600
6570,0.0003,687034398738100
6571,0.0003,687034398742500
6572,0.0003,687034398745600
6573,0.0003,687034398748700
6574,0.0003,687034398751900
6575,0.0003,687034398755000
6576,0.0003,687034398757900
6577,0.0003,687034398760900
6578,0.007,687034429128400
6579,0.0007,687034429150400
6580,0.0003,687034429154600
6581,0.0003,687034429157900
6582,0.0003,687034429161200
6583,0.0003,687034429168000
6584,0.0003,687034429171200
6585,0.0003,687034429174100
6586,0.0003,687034429177100
6587,0.0004,687034429180000
6588,0.0003,687034429183100
6589,0.0081,687034458764600
6590,0.0006,687034458789900
6591,0.0003,687034458794200
6592,0.0003,687034458797500
6593,0.0003,687034458800500
6594,0.0003,687034458803500
6595,0.0002,687034458806500
6596,0.0002,687034458809600
6597,0.0003,687034458812500
6598,0.0003,687034458815500
6599,0.0003,687034458818400
6600,0.0068,687034479054700
6601,0.0005,687034479076800
6602,0.0003,687034479080900
6603,0.0003,687034479084300
6604,0.0003,687034479087400
6605,0.0003,687034479090400
6606,0.0002,687034479093400
6607,0.0003,687034479096500
6608,0.0003,687034479099500
6609,0.0004,687034479102400
6610,0.0003,687034479105400
6611,0.0073,687034508841700
6612,0.0006,687034508863200
6613,0.0004,687034508867300
6614,0.0003,687034508876000
6615,0.0003,687034508879100
6616,0.0002,687034508882200
6617,0.0003,687034508885300
6618,0.0003,687034508888300
6619,0.0002,687034508891300
6620,0.0003,687034508894200
6621,0.0003,687034508897300
6622,0.0074,687034539868400
6623,0.0008,687034539896100
6624,0.0006,687034539902300
6625,0.0004,687034539907800
6626,0.0003,687034539911100
6627,0.0003,687034539914300
6628,0.0003,687034539917300
6629,0.0003,687034539922600
6630,0.0003,687034539925600
6631,0.0004,687034539928500
6632,0.0003,687034539935800
6633,0.0066,687034568749400
6634,0.0005,687034568770400
6635,0.0003,687034568774500
6636,0.0003,687034568777700
6637,0.0003,687034568780900
6638,0.0003,687034568783800
6639,0.0003,687034568786800
6640,0.0003,687034568789700
6641,0.0003,687034568792900
6642,0.0003,687034568795900
6643,0.0003,687034568798900
6644,0.0069,687034599068600
6645,0.0006,687034599090500
6646,0.0004,687034599098600
6647,0.0003,687034599102000
6648,0.0003,687034599105200
6649,0.0003,687034599108300
6650,0.0003,687034599111200
6651,0.0003,687034599114200
6652,0.0003,687034599117100
6653,0.0003,687034599120000
6654,0.0003,687034599123000
6655,0.0064,687034618388000
6656,0.0005,687034618409000
6657,0.0004,687034618417200
6658,0.0003,687034618420600
6659,0.0004,687034618423700
6660,0.0003,687034618426800
6661,0.0003,687034618429800
6662,0.0003,687034618432800
6663,0.0003,687034618435700
6664,0.0003,687034618438700
6665,0.0002,687034618441800
6666,0.0086,687034649028100
6667,0.0006,687034649055300
6668,0.0003,687034649059700
6669,0.0003,687034649063100
6670,0.0002,687034649066200
6671,0.0003,687034649069500
6672,0.0003,687034649072600
6673,0.0003,687034649075600
6674,0.0003,687034649078600
6675,0.0003,687034649081500
6676,0.0003,687034649084500
6677,0.0081,687034678950100
6678,0.0007,687034678982900
6679,0.0003,687034678987300
6680,0.0003,687034678990600
6681,0.0003,687034678994000
6682,0.0003,687034678997000
6683,0.0003,687034679000100
6684,0.0003,687034679003200
6685,0.0003,687034679006100
6686,0.0003,687034679009100
6687,0.0003,687034679012100
6688,0.0083,687034698802500
6689,0.0006,687034698829600
6690,0.0003,687034698834100
6691,0.0003,687034698837500
6692,0.0003,687034698840500
6693,0.0003,687034698843700
6694,0.0002,687034698846800
6695,0.0003,687034698850500
6696,0.0003,687034698862300
6697,0.0003,687034698865700
6698,0.0003,687034698868700
6699,0.009,687034729512800
6700,0.0005,687034729541900
6701,0.0003,687034729546000
6702,0.0003,687034729549200
6703,0.0003,687034729552300
6704,0.0003,687034729555200
6705,0.0003,687034729558200
6706,0.0003,687034729561200
6707,0.0003,687034729564100
6708,0.0003,687034729567000
6709,0.0002,687034729570100
6710,0.0081,687034758473200
6711,0.0005,687034758498200
6712,0.0003,687034758502300
6713,0.0003,687034758505700
6714,0.0003,687034758508900
6715,0.0003,687034758511900
6716,0.0003,687034758514800
6717,0.0003,687034758517900
6718,0.0003,687034758520800
6719,0.0003,687034758523800
6720,0.0003,687034758526800
6721,0.0082,687034788898300
6722,0.0006,687034788924500
6723,0.0003,687034788928700
6724,0.0003,687034788931900
6725,0.0003,687034788935100
6726,0.0004,687034788938300
6727,0.0003,687034788941500
6728,0.0003,687034788944500
6729,0.0003,687034788947500
6730,0.0003,687034788950500
6731,0.0002,687034788953600
6732,0.008,687034819525800
6733,0.0008,687034819550400
6734,0.0004,687034819554900
6735,0.0004,687034819558200
6736,0.0003,687034819561400
6737,0.0003,687034819564700
6738,0.0003,687034819567800
6739,0.0003,687034819570800
6740,0.0003,687034819573900
6741,0.0003,687034819586100
6742,0.0003,687034819589300
6743,0.0084,687034839310200
6744,0.0005,687034839337000
6745,0.0003,687034839340900
6746,0.0003,687034839344300
6747,0.0003,687034839347600
6748,0.0003,687034839350700
6749,0.0003,687034839353800
6750,0.0003,687034839356800
6751,0.0003,687034839359700
6752,0.0003,687034839362800
6753,0.0002,687034839365900
6754,0.0077,687034868528900
6755,0.0007,687034868551800
6756,0.0004,687034868556100
6757,0.0003,687034868559500
6758,0.0003,687034868562800
6759,0.0003,687034868565900
6760,0.0003,687034868575400
6761,0.0003,687034868579000
6762,0.0003,687034868582000
6763,0.0003,687034868584900
6764,0.0003,687034868587800
6765,0.0083,687034898788200
6766,0.0009,687034898828300
6767,0.0004,687034898833000
6768,0.0002,687034898836500
6769,0.0003,687034898839900
6770,0.0002,687034898843600
6771,0.0003,687034898846600
6772,0.0003,687034898849600
6773,0.0003,687034898862000
6774,0.0003,687034898865100
6775,0.0003,687034898868000
6776,0.0096,687034929090400
6777,0.0005,687034929117800
6778,0.0003,687034929122000
6779,0.0004,687034929125300
6780,0.0003,687034929128400
6781,0.0003,687034929131400
6782,0.0003,687034929134500
6783,0.0003,687034929137500
6784,0.0003,687034929152100
6785,0.0003,687034929155300
6786,0.0004,687034929158400
6787,0.0086,687034948922500
6788,0.0005,687034948949000
6789,0.0003,687034948952900
6790,0.0003,687034948956300
6791,0.0003,687034948959300
6792,0.0003,687034948962300
6793,0.0004,687034948965200
6794,0.0002,687034948968300
6795,0.0003,687034948971400
6796,0.0003,687034948974300
6797,0.0003,687034948977200
6798,0.0066,687034978832800
6799,0.0006,687034978853600
6800,0.0004,687034978857800
6801,0.0003,687034978861100
6802,0.0003,687034978864300
6803,0.0003,687034978867300
6804,0.0003,687034978870200
6805,0.0003,687034978880200
6806,0.0003,687034978883200
6807,0.0003,687034978886200
6808,0.0003,687034978889100
6809,0.0097,687035009129800
6810,0.0006,687035009159400
6811,0.0003,687035009163700
6812,0.0036,687035009211100
